rt,response,accuracy,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,device,referer,mobile,success,stimulus,task,correct_response,correct,value,randomization,block_number,word_used,label,right_concept,right_P,right_Q
438.0, ,,html-keyboard-response,86,1087344,0.0-6.0-2.25-1.25,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
6283.0,j,,canvas-keyboard-response,87,1093632,0.0-6.0-2.26-0.26,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,-,,,
550.0, ,,html-keyboard-response,88,1094184,0.0-6.0-2.26-1.26,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
6883.0,j,,canvas-keyboard-response,89,1101072,0.0-6.0-2.27-0.27,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,,,,
500.0, ,,html-keyboard-response,90,1101576,0.0-6.0-2.27-1.27,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
7138.0,l,,canvas-keyboard-response,91,1108719,0.0-6.0-2.28-0.28,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cr,,,
582.0, ,,html-keyboard-response,92,1109303,0.0-6.0-2.28-1.28,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
11803.0,k,,canvas-keyboard-response,93,1121112,0.0-6.0-2.29-0.29,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cr,,,
509.0, ,,html-keyboard-response,94,1121623,0.0-6.0-2.29-1.29,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
16818.0,l,,canvas-keyboard-response,95,1138447,0.0-6.0-2.30-0.30,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,-,,,
461.0, ,,html-keyboard-response,96,1138911,0.0-6.0-2.30-1.30,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
9570.0,l,,canvas-keyboard-response,97,1148487,0.0-6.0-2.31-0.31,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,,,,
534.0, ,,html-keyboard-response,98,1149023,0.0-6.0-2.31-1.31,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2794.0,j,,canvas-keyboard-response,99,1151823,0.0-6.0-2.32-0.32,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,,,,
477.0, ,,html-keyboard-response,100,1152303,0.0-6.0-2.32-1.32,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
11634.0,j,,canvas-keyboard-response,101,1163943,0.0-6.0-2.33-0.33,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cr,,,
498.0, ,,html-keyboard-response,102,1164447,0.0-6.0-2.33-1.33,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
103208.0,l,,canvas-keyboard-response,103,1267662,0.0-6.0-2.34-0.34,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,pr,,,
560.0, ,,html-keyboard-response,104,1268229,0.0-6.0-2.34-1.34,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
19927.0,k,,canvas-keyboard-response,105,1288166,0.0-6.0-2.35-0.35,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cw,,,
622.0, ,,html-keyboard-response,106,1288789,0.0-6.0-2.35-1.35,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
22369.0,k,,canvas-keyboard-response,107,1311165,0.0-6.0-2.36-0.36,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cw,,,
885.0, ,,html-keyboard-response,108,1312054,0.0-6.0-2.36-1.36,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
24746.0,j,,canvas-keyboard-response,109,1336805,0.0-6.0-2.37-0.37,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,,,,
661.0, ,,html-keyboard-response,110,1337469,0.0-6.0-2.37-1.37,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
6402.0,l,,canvas-keyboard-response,111,1343877,0.0-6.0-2.38-0.38,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,,,,
525.0, ,,html-keyboard-response,112,1344404,0.0-6.0-2.38-1.38,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
13064.0,j,,canvas-keyboard-response,113,1357477,0.0-6.0-2.39-0.39,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cr,,,
486.0, ,,html-keyboard-response,114,1357964,0.0-6.0-2.39-1.39,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
11913.0,l,,canvas-keyboard-response,115,1369884,0.0-6.0-2.40-0.40,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cer,,,
437.0, ,,html-keyboard-response,116,1370324,0.0-6.0-2.40-1.40,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
11177.0,l,,canvas-keyboard-response,117,1381508,0.0-6.0-2.41-0.41,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,phr,,,
469.0, ,,html-keyboard-response,118,1381980,0.0-6.0-2.41-1.41,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2953.0,j,,canvas-keyboard-response,119,1384941,0.0-6.0-2.42-0.42,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,True,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,,,,
430.0, ,,html-keyboard-response,120,1385372,0.0-6.0-2.42-1.42,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
6056.0,l,,canvas-keyboard-response,121,1391436,0.0-6.0-2.43-0.43,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,False,,"[[2,1,0],""draw_square"",""draw_circle"",""draw_triangle"",[""blue"",""green"",""red""],[60,100,20]]",4.0,,cw,,,
493.0, ,,html-keyboard-response,122,1391932,0.0-6.0-2.43-1.43,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
143526.0, ,,canvas-keyboard-response,123,1535467,0.0-6.0-3.1,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,,,,,,,,,,,
7671.0,"{""p_meaning_participants"":""Blue square but not a triangle""}",[],survey,124,1543165,0.0-6.0-4.1,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,,,,,,,,,,60_and_blue,
46649.0, ,,canvas-keyboard-response,125,1589825,0.0-6.0-5.1,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,,,,,,,,,,,
3613.0,"{""q_meaning_participants"":""Red triangle""}",[],survey,126,1593453,0.0-6.0-6.1,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,,,,,,,,,,,draw_triangle_or_red
,,,call-function,127,1593456,0.0-6.0-0.2,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,,,,,,,,,,,
5311.0,k,,html-keyboard-response,128,1598770,0.0-6.0-1.2,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,"<h3>Task 4 of 5</h3><p>In the next task, you will learn the meaning of two concepts, which will be associated with <em>p</em> and <em>q</em>. During the experiment, you will be shown sets of three objects. The same sets of three objects were shown to another participant, in the same order in which they will be shown to you. That participant was informed about the meaning of the words associated with <em>p</em> and <em>q</em>, unlike you. That participant sent you a message (either <em>p</em> or <em>q</em>) for each set of objects. Such messages will appear next to each set of objects. The aim of the participant who sent the messages to you is to have you pick a certain object out of the three displayed ones, for each set of objects. Your task is in fact not only to learn the meaning of the two concepts, but also to select the object that the other participant wanted you to return.</p><p>Of course, in the first couple of trials you will have no idea about the meaning of the concepts in question. That should however change later on. As a help, you will see the record of the trials that you already completed on the right part of the screen. This means that you will see all sets of three objects that were shown to you before, with the one that you were supposed to pick underlined, together with the message sent by the other participant. There is no time limit to complete the task, so please focus on being as accurate as possible in returning the object that the other participant wanted you to return, and look at the right part of the screen for help in solving the task.</p><p> We suggest to keep three fingers on the <em>j</em>, <em>k</em> and <em>l</em> keys, which are the keys that you will need to use to indicate which object you select.</p>",,,,,,,,,,,
4827.0,l,,canvas-keyboard-response,129,1603601,0.0-6.0-2.44-0.44,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,False,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
757.0, ,,html-keyboard-response,130,1604362,0.0-6.0-2.44-1.44,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
6267.0,k,,canvas-keyboard-response,131,1610633,0.0-6.0-2.45-0.45,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
445.0, ,,html-keyboard-response,132,1611081,0.0-6.0-2.45-1.45,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1819.0,l,,canvas-keyboard-response,133,1612906,0.0-6.0-2.46-0.46,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
421.0, ,,html-keyboard-response,134,1613329,0.0-6.0-2.46-1.46,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
6235.0,j,,canvas-keyboard-response,135,1619570,0.0-6.0-2.47-0.47,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
380.0, ,,html-keyboard-response,136,1619953,0.0-6.0-2.47-1.47,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1706.0,l,,canvas-keyboard-response,137,1621666,0.0-6.0-2.48-0.48,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,pr,,,
397.0, ,,html-keyboard-response,138,1622065,0.0-6.0-2.48-1.48,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1354.0,l,,canvas-keyboard-response,139,1623425,0.0-6.0-2.49-0.49,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,cr,,,
413.0, ,,html-keyboard-response,140,1623841,0.0-6.0-2.49-1.49,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1634.0,k,,canvas-keyboard-response,141,1625481,0.0-6.0-2.50-0.50,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,cr,,,
429.0, ,,html-keyboard-response,142,1625913,0.0-6.0-2.50-1.50,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1618.0,k,,canvas-keyboard-response,143,1627537,0.0-6.0-2.51-0.51,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
449.0, ,,html-keyboard-response,144,1627993,0.0-6.0-2.51-1.51,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2999.0,l,,canvas-keyboard-response,145,1631002,0.0-6.0-2.52-0.52,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,False,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,-,,,
1049.0, ,,html-keyboard-response,146,1632057,0.0-6.0-2.52-1.52,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
8134.0,l,,canvas-keyboard-response,147,1640201,0.0-6.0-2.53-0.53,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
421.0, ,,html-keyboard-response,148,1640625,0.0-6.0-2.53-1.53,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
58297.0,j,,canvas-keyboard-response,149,1698929,0.0-6.0-2.54-0.54,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
479.0, ,,html-keyboard-response,150,1699416,0.0-6.0-2.54-1.54,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2328.0,k,,canvas-keyboard-response,151,1701752,0.0-6.0-2.55-0.55,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,False,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,cw,,,
525.0, ,,html-keyboard-response,152,1702280,0.0-6.0-2.55-1.55,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
4290.0,k,,canvas-keyboard-response,153,1706577,0.0-6.0-2.56-0.56,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,False,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
452.0, ,,html-keyboard-response,154,1707032,0.0-6.0-2.56-1.56,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
10816.0,l,,canvas-keyboard-response,155,1717856,0.0-6.0-2.57-0.57,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,cr,,,
501.0, ,,html-keyboard-response,156,1718360,0.0-6.0-2.57-1.57,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
11664.0,j,,canvas-keyboard-response,157,1730032,0.0-6.0-2.58-0.58,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,False,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,-,,,
532.0, ,,html-keyboard-response,158,1730568,0.0-6.0-2.58-1.58,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
13176.0,k,,canvas-keyboard-response,159,1743752,0.0-6.0-2.59-0.59,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,cr,,,
516.0, ,,html-keyboard-response,160,1744272,0.0-6.0-2.59-1.59,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
20449.0,l,,canvas-keyboard-response,161,1764727,0.0-6.0-2.60-0.60,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,j,False,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
524.0, ,,html-keyboard-response,162,1765256,0.0-6.0-2.60-1.60,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
48815.0,k,,canvas-keyboard-response,163,1814079,0.0-6.0-2.61-0.61,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,k,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
581.0, ,,html-keyboard-response,164,1814663,0.0-6.0-2.61-1.61,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
3624.0,l,,canvas-keyboard-response,165,1818294,0.0-6.0-2.62-0.62,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,True,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,,,,
380.0, ,,html-keyboard-response,166,1818679,0.0-6.0-2.62-1.62,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
78878.0,k,,canvas-keyboard-response,167,1897566,0.0-6.0-2.63-0.63,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,,listener,l,False,,"[[2,0,1],""draw_circle"",""draw_square"",""draw_triangle"",[""red"",""blue"",""green""],[100,20,60]]",1.0,,-,,,
671.0, ,,html-keyboard-response,168,1898245,0.0-6.0-2.63-1.63,49,1,2024-03-27 12:02:38,8dc0f95afc5e1bb424f9b02304a59b81,,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
